BirdID,Status,BreedGroupID,FieldPeriodID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,SexEstimate,Age,TerritoryID,ClutchSize,BroodSize,NoFledglings,WatchType,NestID,NestNumber,Island,Accurate,Observer,HelperNumber,GroupSize,TerritoryNumber
1763,BrF,4960,104,792,25/08/2010,08,2010,09:54,F,7,60,0,3000,3,1,1,1,FI,2227,1,CN,TRUE,MH,1,3,2
1763,BrF,5313,116,1040,21/08/2012,08,2012,07:38,F,4,60,0,3727,3,1,1,1,FI,2580,2,CN,TRUE,VS,1,4,2
1763,BrF,5313,116,1048,28/08/2012,08,2012,15:01,F,1,60,0,3734,3,1,1,1,F,2580,2,CN,TRUE,VS,1,4,2
1765,BrF,3794,75,153,02/08/2006,08,2006,16:08,F,10,60,0,1514,47,1,1,1,FI,1463,1,CN,TRUE,CE,1,3,33
1765,BrF,4222,82,222,21/08/2007,08,2007,12:07,F,2,60,0,1898,47,2,2,1,FI,1721,1,CN,TRUE,PS,1,3,33
1765,BrF,4989,104,794,26/08/2010,08,2010,10:15,F,7,60,0,2999,47,1,1,1,FI,2273,2,CN,TRUE,MH,1,4,33
1765,BrF,5109,105,871,29/08/2011,08,2011,15:35,F,7,60,0,3367,47,1,1,1,F,2428,2,CN,TRUE,MH,2,4,33
1769,BrM,4534,87,260,28/08/2008,08,2008,10:11,F,8,60,1,2016,55,1,1,0,F,1871,1,CN,TRUE,ML,0,3,39
1771,BrF,448,30,758,23/08/2003,08,2003,09:13,F,18,90,0,732,5,2,2,2,FI,740,2,CN,TRUE,CE,0,3,3.1
1772,BrF,660,37,94,03/09/2005,09,2005,08:40,F,4,90,0,892,20,1,1,1,FI,1035,2,CN,TRUE,KH,0,3,15
1772,BrF,3774,75,129,10/08/2006,08,2006,09:50,F,11,90,0,1233,20,1,1,1,FI,1429,1,CN,TRUE,JC,0,3,15
1774,BrM,3814,75,172,14/08/2006,08,2006,08:20,F,8,60,1,1385,72,1,1,1,FI,1496,1,CN,TRUE,JC,0,3,50.1
1775,BrM,458,30,766,30/08/2003,08,2003,07:51,F,14,90,1,428,17,2,2,2,FI,710,1,CN,TRUE,CE,0,2,12
1775,BrM,576,34,39,30/08/2004,08,2004,07:51,F,13,90,1,794,16,1,1,1,FI,911,1,CN,TRUE,CE,0,3,11
1775,BrM,659,37,91,20/08/2005,08,2005,07:20,F,12,90,1,1149,16,1,1,1,FI,1018,2,CN,TRUE,KH,1,3,11
1776,BrF,4247,82,233,29/08/2007,08,2007,14:56,F,17,60,0,1763,77,1,1,1,F,1751,1,CN,TRUE,PS,0,4,52.1
1778,BrF,3770,75,195,12/08/2006,08,2006,11:05,F,22,90,0,1378,13,1,1,0,F,1546,1,CN,TRUE,CE,0,3,8
1779,BrF,3827,75,184,19/08/2006,08,2006,08:57,F,15,60,0,1510,88,1,1,1,F,1514,1,CN,TRUE,CE,0,3,59.1
1787,BrM,3786,75,143,03/08/2006,08,2006,08:00,F,16,90,1,1359,36,1,1,1,FI,1446,2,CN,TRUE,KH,1,3,26.5
1787,BrM,3786,75,144,07/08/2006,08,2006,14:15,F,17,90,1,1363,36,1,1,1,FI,1446,2,CN,TRUE,CE,1,3,26.5
1788,BrM,530,30,713,04/08/2003,08,2003,07:55,F,1,60,1,263,125,1,1,0,FI,846,1,CN,TRUE,CE,0,3,85
1788,BrM,530,30,748,19/08/2003,08,2003,17:06,F,18,90,1,278,125,1,1,0,F,3357,2,CN,TRUE,CE,0,3,85
1788,BrM,622,34,31,19/08/2004,08,2004,07:46,F,19,90,1,644,125,1,1,1,F,994,2,CN,TRUE,CE,0,3,85
1788,BrM,622,34,40,26/08/2004,08,2004,07:44,F,25,90,1,651,125,1,1,1,F,994,2,CN,TRUE,LB,0,3,85
1788,BrM,732,37,86,30/08/2005,08,2005,07:18,F,13,60,1,1020,125,1,1,1,FI,1165,2,CN,TRUE,CE,1,4,85
1790,BrF,3843,75,193,07/08/2006,08,2006,07:00,F,5,90,0,1359,112,1,1,1,FI,1543,1,CN,TRUE,KH,2,4,78
1790,BrF,4576,87,265,26/08/2008,08,2008,15:12,F,3,60,0,2109,112,1,1,0,FI,1894,2,CN,TRUE,JC,2,5,78
1791,BrF,651,37,93,30/08/2005,08,2005,07:26,F,24,90,0,1140,7,1,1,0,FI,1081,1,CN,TRUE,KH,0,3,4
1791,BrF,3765,75,158,17/08/2006,08,2006,14:10,F,20,60,0,1492,7,1,1,0,F,1472,1,CN,TRUE,CE,0,3,4
1795,BrM,661,37,75,13/08/2005,08,2005,07:18,F,14,90,1,1114,22,1,1,1,FI,1036,1,CN,TRUE,KH,1,3,16
1795,BrM,3775,75,131,17/08/2006,08,2006,09:27,F,8,60,1,1483,22,2,2,2,F,1430,1,CN,TRUE,CE,1,4,16
1801,BrM,5046,104,834,06/09/2010,09,2010,10:00,F,12,60,1,2825,138,1,1,0,FI,2345,2,CN,TRUE,SP,1,3,94
1801,BrM,5161,105,904,27/08/2011,08,2011,13:27,F,17,60,1,3180,138,2,2,2,FI,2504,1,CN,TRUE,DJW,1,3,94
1802,BrM,3819,75,178,22/08/2006,08,2006,14:38,F,2,60,1,1473,79,1,1,0,F,1507,1,CN,TRUE,CE,2,4,53
1803,BrF,3819,75,178,22/08/2006,08,2006,14:38,F,10,60,0,1472,79,1,1,0,F,1507,1,CN,TRUE,CE,2,4,53
1821,BrF,3799,75,156,29/08/2006,08,2006,15:50,F,14,60,0,1474,54,1,1,1,F,1470,1,CN,TRUE,CE,1,3,38
1824,BrF,4983,104,781,08/08/2010,08,2010,15:38,F,16,60,0,2555,36,1,1,1,F,2265,1,CN,TRUE,MH,0,2,26.5
1824,BrF,6733,125,1397,31/08/2014,08,2014,13:28,F,5,60,0,4039,605,1,1,0,FI,3174,2,CN,TRUE,MB,0,2,27.1
1824,BrF,6733,125,1505,06/09/2014,09,2014,14:38,F,3,60,0,4045,605,1,1,0,F,3174,2,CN,TRUE,KLB,0,2,27.1
1826,BrF,4965,104,838,26/08/2010,08,2010,08:02,F,10,60,0,2574,9,1,1,1,F,2236,2,CN,TRUE,MH,0,3,6
1826,BrF,5089,105,906,29/08/2011,08,2011,16:00,F,9,60,0,2942,9,1,1,1,F,2398,2,CN,TRUE,DJW,2,4,6
1826,BrF,6112,122,1116,27/08/2013,08,2013,09:00,F,8,60,0,3671,9,1,1,1,F,2728,1,CN,TRUE,MB,1,3,6
1826,BrF,6449,124,1246,16/02/2014,02,2014,10:02,F,5,60,0,3844,9,1,1,1,F,2859,1,CN,TRUE,HE,0,2,6
1826,BrF,7052,142,1573,15/09/2015,09,2015,07:54,F,11,60,0,4420,9,1,1,0,F,3626,4,CN,TRUE,SRP,0,3,6
1827,BrF,5000,104,817,09/08/2010,08,2010,11:00,F,17,60,0,2785,61,1,1,1,F,2287,1,CN,TRUE,SP,0,2,44
1852,BrF,6139,122,1158,21/09/2013,09,2013,10:39,F,1,60,0,3685,26,1,1,0,FI,2757,1,CN,TRUE,SAK,1,3,20
1852,BrF,6450,124,1247,16/02/2014,02,2014,08:00,F,7,60,0,3833,26,1,1,0,FI,2860,1,CN,TRUE,FG,1,3,20
1852,BrF,6450,124,1255,25/02/2014,02,2014,08:30,F,7,60,0,3842,26,1,1,0,F,2860,1,CN,TRUE,FG,1,3,20
1854,BrF,677,37,82,21/08/2005,08,2005,14:50,F,21,90,0,732,43,2,1,1,FI,1065,2,CN,TRUE,AK,1,3,30.2
1854,BrF,3791,75,152,24/08/2006,08,2006,10:45,F,21,90,0,1100,43,1,1,1,F,1458,1,CN,TRUE,CE,0,3,30.2
1854,BrF,4525,87,258,30/08/2008,08,2008,11:45,F,14,65,0,1837,43,1,1,0,FI,1865,3,CN,TRUE,JC,2,6,30.2
1857,BrF,6110,122,1111,24/08/2013,08,2013,09:27,F,6,60,0,3656,28,2,2,2,FI,2726,1,CN,TRUE,MB,1,3,22
1857,BrF,6110,122,1115,27/08/2013,08,2013,07:35,F,1,62,0,3659,28,2,2,2,F,2726,1,CN,TRUE,MB,1,3,22
1857,BrF,6438,124,1229,12/02/2014,02,2014,11:06,F,6,60,0,3828,28,2,2,2,FI,2842,1,CN,TRUE,HE,1,3,22
1861,BrM,26,22,357,12/08/1997,08,1997,14:45,F,1,60,1,1164,22,1,1,0,FI,25,1,CN,TRUE,DR,0,2,16
1862,BrM,169,23,1277,27/01/1998,01,1998,07:52,F,12,90,1,2766,115,1,1,1,F,329,1,CN,TRUE,KB,2,4,80
1862,BrM,259,25,417,07/09/1998,09,1998,16:50,F,10,60,1,2989,115,2,1,1,F,330,2,CN,TRUE,KB,2,4,80
1867,BrM,735,37,96,03/09/2005,09,2005,08:48,F,16,90,1,746,128,1,1,1,F,1167,1,CN,TRUE,CE,0,3,87.1
1868,BrM,4988,104,814,05/08/2010,08,2010,14:50,F,9,60,1,2553,46,1,1,1,FI,2271,1,CN,TRUE,SP,0,3,32.5
1868,BrM,5336,116,1054,03/09/2012,09,2012,07:46,F,6,60,1,3313,46,1,1,1,FI,2637,2,CN,TRUE,VS,1,3,32.5
1868,BrM,5336,116,1057,09/09/2012,09,2012,07:38,F,6,60,1,3319,46,1,1,1,F,2637,2,CN,TRUE,VS,1,3,32.5
1868,BrM,6430,124,1226,09/02/2014,02,2014,08:23,F,2,60,1,3837,46,1,1,1,F,2834,1,CN,TRUE,HE,0,3,32.5
1868,BrM,6680,125,1509,30/09/2014,09,2014,07:14,F,5,60,1,4070,46,1,1,0,F,3234,3,CN,TRUE,KLB,2,4,32.5
1868,BrM,7078,142,1538,31/07/2015,07,2015,14:36,F,3,60,1,4374,46,1,1,0,FI,3504,1,CN,TRUE,KLB,0,3,32.5
1869,BrM,3861,75,119,11/08/2006,08,2006,07:58,F,6,90,1,1100,154,1,1,1,FI,1407,1,CN,TRUE,CE,0,2,101
1869,BrM,5048,104,830,01/09/2010,09,2010,11:15,F,15,60,1,2582,154,1,1,1,FI,2347,1,CN,TRUE,SP,0,3,101
1869,BrM,5048,104,835,06/09/2010,09,2010,11:26,F,22,60,1,2587,154,1,1,1,FI,2347,1,CN,TRUE,SP,0,3,101
1869,BrM,5163,105,895,10/08/2011,08,2011,14:00,F,11,60,1,2925,154,1,1,1,F,2506,1,CN,TRUE,DJW,1,3,101
1877,BrM,7093,142,1539,01/08/2015,08,2015,11:31,F,8,60,1,4329,125,1,1,1,FI,3519,1,CN,TRUE,KLB,1,4,85
1877,BrM,7093,142,1621,26/07/2015,07,2015,15:00,F,8,60,1,4323,125,1,1,1,FI,3519,1,CN,TRUE,FG,1,4,85
1881,BrM,5006,104,833,06/09/2010,09,2010,08:30,F,7,60,1,2572,70,1,1,0,F,2296,3,CN,TRUE,SP,0,2,49
1881,BrM,6740,125,1414,27/07/2014,07,2014,09:15,F,8,60,1,3992,70,1,1,1,FI,3162,1,CN,TRUE,KLB,0,2,49
1886,BrM,737,37,78,16/08/2005,08,2005,14:35,F,6,90,1,1123,134,1,1,1,F,1175,1,CN,TRUE,CE,0,3,92
1886,BrM,4785,92,997,21/08/2009,08,2009,13:59,F,10,60,1,2589,134,1,1,1,FI,2056,3,CN,TRUE,LAB,0,2,92
1891,BrF,735,37,96,03/09/2005,09,2005,08:48,F,37,90,0,1195,128,1,1,1,F,1167,1,CN,TRUE,CE,0,3,87.1
1897,BrM,4745,92,979,22/08/2009,08,2009,13:00,F,11,60,1,2166,68,2,2,2,FI,1992,1,CN,TRUE,MH,2,4,47.1
2650,BrM,2121,19,637,21/07/1995,07,1995,10:56,F,12,90,1,733,76,1,1,1,F,2217,1,CN,TRUE,JT,0,3,52
2694,BrF,2153,19,633,15/07/1995,07,1995,14:40,F,18,90,0,362,132,1,1,0,F,1596,1,CN,TRUE,JT,0,2,90
2959,BrF,4996,104,783,09/08/2010,08,2010,11:39,F,8,60,0,2633,57,1,1,1,F,2282,1,CN,TRUE,MH,0,2,41
2960,BrM,4959,104,825,11/08/2010,08,2010,14:05,F,7,60,1,2510,2,1,1,1,F,2226,1,CN,TRUE,SP,0,3,1.1
2960,BrM,5087,105,862,17/08/2011,08,2011,08:13,F,10,60,1,2881,2,1,1,1,FI,2394,1,CN,TRUE,MH,1,4,1.1
2960,BrM,5359,116,1038,20/08/2012,08,2012,06:50,F,10,60,1,3250,2,1,1,0,FI,2650,2,CN,TRUE,VS,1,5,1.1
2960,BrM,5359,116,1159,19/08/2012,08,2012,14:30,F,8,80,1,3249,2,1,1,0,FI,2650,2,CN,TRUE,VS,1,5,1.1
2962,BrM,3778,75,135,30/08/2006,08,2006,15:00,F,7,60,1,887,25,2,2,2,F,1435,2,CN,TRUE,CE,1,5,19
2964,BrM,3816,75,174,17/07/2006,07,2006,07:44,F,19,90,1,1297,75,1,1,1,F,1500,1,CN,TRUE,KH,0,2,51.2
2966,BrM,4975,104,832,03/09/2010,09,2010,12:00,F,14,60,1,2381,24,1,1,0,FI,2251,2,CN,TRUE,SP,0,2,18
2966,BrM,5097,105,866,24/08/2011,08,2011,16:16,F,12,60,1,2736,24,1,1,1,F,2410,1,CN,TRUE,MH,0,2,18
2966,BrM,6664,125,1475,22/09/2014,09,2014,15:11,F,13,60,1,3861,24,1,1,1,F,3197,2,CN,TRUE,SAK,0,2,18
2966,BrM,7750,164,2534,26/07/2017,07,2017,08:35,F,7,60,1,4899,24,1,1,1,F,4923,1,CN,TRUE,CBC,0,3,18
2968,BrF,4534,87,260,28/08/2008,08,2008,10:11,F,9,60,0,1792,55,1,1,0,F,1871,1,CN,TRUE,ML,0,3,39
2968,BrF,5115,105,885,29/07/2011,07,2011,09:30,F,12,60,0,2857,55,1,1,1,F,2437,1,CN,TRUE,DJW,1,3,39
2974,BrM,6820,139,1513,19/02/2015,02,2015,15:43,F,5,60,1,4029,178,1,1,1,F,3440,1,CN,TRUE,MB,0,3,121
2974,BrM,6820,139,1517,21/02/2015,02,2015,10:29,F,1,60,1,4031,178,1,1,1,F,3440,1,CN,TRUE,MB,0,3,121
2974,BrM,7525,159,2480,08/09/2016,09,2016,11:04,F,3,60,1,4596,178,,,,FI,4778,1,CN,TRUE,CD,0,3,121
2974,BrM,7525,159,2481,15/09/2016,09,2016,07:16,F,16,60,1,4603,178,,,,F,4778,1,CN,TRUE,CD,0,3,121
2978,BrF,3825,75,182,03/09/2006,09,2006,17:20,F,6,60,0,1184,86,3,3,2,FI,1513,2,CN,TRUE,CE,1,4,58
2980,BrM,3762,75,136,11/08/2006,08,2006,16:02,F,9,90,1,911,3,2,1,1,F,1436,1,CN,TRUE,CE,2,4,2
2986,BrF,4756,92,996,21/08/2009,08,2009,10:30,F,16,60,0,1994,82,1,1,1,FI,2012,1,CN,TRUE,LAB,0,2,55
2988,BrM,4969,104,840,06/09/2010,09,2010,08:46,F,7,60,1,2374,14,1,1,0,F,2243,2,CN,TRUE,MH,0,2,9
2989,BrF,3816,75,174,17/07/2006,07,2006,07:44,F,14,90,0,862,75,1,1,1,F,1500,1,CN,TRUE,KH,0,2,51.2
2989,BrF,5010,104,785,11/08/2010,08,2010,16:00,F,6,60,0,2348,75,1,1,1,FI,2300,1,CN,TRUE,MH,0,3,51.2
2991,BrM,6442,124,1232,12/02/2014,02,2014,10:05,F,10,60,1,3729,179,1,1,1,F,2847,1,CN,TRUE,FG,0,2,122
2991,BrM,6691,125,1378,18/08/2014,08,2014,11:21,F,10,63,1,3916,179,1,1,1,F,3104,1,CN,TRUE,MB,0,2,122
2991,BrM,6691,125,1406,23/08/2014,08,2014,07:32,F,7,61,1,3921,179,1,1,1,F,3104,1,CN,TRUE,MB,0,2,122
2991,BrM,7563,159,2491,11/08/2016,08,2016,08:24,F,8,60,1,4640,179,1,1,1,FI,4820,1,CN,TRUE,SRP,1,3,122
2991,BrM,7563,159,2494,15/08/2016,08,2016,10:30,F,7,60,1,4644,179,1,1,1,FI,4820,1,CN,TRUE,SRP,1,3,122
3002,BrF,4284,82,246,13/08/2007,08,2007,10:51,F,3,60,0,1351,135,1,1,1,F,1795,1,CN,TRUE,PS,1,3,92.1
3085,BrF,6741,125,1484,20/08/2014,08,2014,15:46,F,5,60,0,3589,20,1,1,1,FI,3163,1,CN,TRUE,KLB,0,3,15
3085,BrF,6741,125,1489,25/08/2014,08,2014,11:01,F,8,60,0,3594,20,1,1,1,F,3163,1,CN,TRUE,KLB,0,3,15
3085,BrF,7070,142,1626,21/08/2015,08,2015,11:30,F,12,60,0,3955,20,2,2,2,F,3494,1,CN,TRUE,FG,0,2,15
3086,BrF,6662,125,1455,25/08/2014,08,2014,10:42,F,6,60,0,3593,3,1,1,1,FI,3215,2,CN,TRUE,SAK,1,3,2
3086,BrF,7531,159,2445,21/08/2016,08,2016,10:52,F,3,60,0,4320,3,1,1,0,FI,4784,1,CN,TRUE,KLB,0,3,2
3086,BrF,7531,159,2467,28/08/2016,08,2016,14:09,F,2,60,0,4327,3,1,1,0,F,4784,1,CN,TRUE,KLB,0,3,2
3087,BrM,4515,87,255,20/08/2008,08,2008,17:20,F,5,60,1,1453,27,1,1,0,FI,1859,1,CN,TRUE,JC,0,3,21
3087,BrM,4977,104,1160,26/08/2010,08,2010,08:00,F,9,60,1,2189,27,1,1,0,F,2254,2,CN,TRUE,SP,1,3,21
3087,BrM,6149,122,1126,30/08/2013,08,2013,10:10,F,3,60,1,3289,27,1,1,1,F,2765,1,CN,TRUE,LMG,0,2,21
3087,BrM,7136,142,1555,18/08/2015,08,2015,14:03,F,12,60,1,4007,27,1,1,1,F,3615,1,CN,TRUE,KLB,1,3,21
3087,BrM,7136,142,1585,12/08/2015,08,2015,15:04,F,2,60,1,4001,27,1,1,1,FI,3615,1,CN,TRUE,FG,1,3,21
3089,BrM,3825,75,182,03/09/2006,09,2006,17:20,F,7,60,1,668,86,3,3,2,FI,1513,2,CN,TRUE,CE,1,4,58
3089,BrM,7752,164,2531,06/09/2017,09,2017,08:14,F,4,60,1,4689,86,1,1,1,F,4967,2,CN,TRUE,CD,1,4,58
3089,BrM,7752,164,2548,29/08/2017,08,2017,08:00,F,4,60,1,4681,86,1,1,1,FI,4967,2,CN,TRUE,CBC,1,4,58
3093,BrM,4725,92,993,18/08/2009,08,2009,07:43,F,9,60,1,1752,40,1,1,1,FI,1965,1,CN,TRUE,LAB,0,2,29
3094,BrF,6753,125,1461,29/08/2014,08,2014,14:24,F,1,60,0,3645,53,1,1,1,FI,3190,1,CN,TRUE,SAK,0,2,37
3094,BrF,6753,125,1470,04/09/2014,09,2014,14:32,F,8,60,0,3651,53,1,1,1,F,3190,1,CN,TRUE,SAK,0,2,37
3094,BrF,7587,159,2443,19/08/2016,08,2016,14:35,F,6,60,0,4366,53,1,1,1,FI,4849,1,CN,TRUE,KLB,0,3,37
3094,BrF,8017,167,2599,10/08/2018,08,2018,08:09,F,2,60,0,5087,53,1,1,1,FI,5158,2,CN,TRUE,AVE,1,3,37
3143,BrF,505,30,728,10/08/2003,08,2003,,F,2,30,0,386,80,1,1,0,FI,792,2,CN,TRUE,LB,1,3,53.1
3143,BrF,505,30,737,15/08/2003,08,2003,08:30,F,9,60,0,391,80,1,1,0,FI,792,2,CN,TRUE,CE,1,3,53.1
3155,BrF,551,30,751,19/08/2003,08,2003,14:17,F,17,90,0,395,174,1,1,0,FI,707,1,CN,TRUE,LB,1,3,117
3422,BrF,32,22,358,12/08/1997,08,1997,09:27,F,3,60,0,378,30,1,1,0,FI,34,2,CN,TRUE,KB,0,2,23
3432,BrF,107,22,352,11/08/1997,08,1997,07:30,F,3,60,0,377,159,1,1,0,FI,8,1,CN,TRUE,DR,0,3,103.1
3444,BrF,4775,92,1018,04/09/2009,09,2009,09:00,F,5,60,0,1706,112,1,1,0,FI,2040,2,CN,TRUE,PW,1,3,78
3444,BrF,5033,104,820,16/08/2010,08,2010,11:50,F,7,60,0,2052,112,1,1,1,F,2329,1,CN,TRUE,SP,0,3,78
3451,BrF,5046,104,834,06/09/2010,09,2010,10:00,F,10,60,0,1972,138,1,1,0,FI,2345,2,CN,TRUE,SP,1,3,94
3451,BrF,5161,105,904,27/08/2011,08,2011,13:27,F,16,60,0,2327,138,2,2,2,FI,2504,1,CN,TRUE,DJW,1,3,94
3451,BrF,5330,116,1044,25/08/2012,08,2012,08:14,F,11,60,0,2691,138,1,1,0,F,2600,1,CN,TRUE,VS,1,3,94
3451,BrF,7094,142,1620,24/07/2015,07,2015,11:45,F,5,60,0,3754,138,1,1,1,F,3520,1,CN,TRUE,FG,1,3,94
3453,BrF,4999,104,819,14/08/2010,08,2010,12:10,F,12,60,0,2129,60,1,1,1,F,2286,1,CN,TRUE,SP,0,2,43
3453,BrF,5355,116,1052,29/08/2012,08,2012,15:49,F,2,75,0,2875,60,1,1,1,FI,2643,2,CN,TRUE,VS,1,3,43
3453,BrF,5355,116,1056,05/09/2012,09,2012,11:39,F,7,60,0,2882,60,1,1,1,F,2643,2,CN,TRUE,VS,1,3,43
3456,BrM,5065,104,780,08/08/2010,08,2010,09:35,F,4,60,1,2247,407,1,1,1,F,2368,1,CN,TRUE,MH,0,2,126
3456,BrM,6731,125,1452,22/08/2014,08,2014,10:24,F,4,60,1,3722,407,1,1,1,F,3152,1,CN,TRUE,SAK,1,3,126
3456,BrM,6731,125,1496,29/08/2014,08,2014,14:12,F,6,60,1,3729,407,1,1,1,F,3152,1,CN,TRUE,KLB,1,3,126
3456,BrM,7744,164,2504,03/08/2017,08,2017,13:55,F,7,60,1,4799,407,1,1,1,F,4917,2,CN,TRUE,MH,0,3,126
3462,BrF,4725,92,993,18/08/2009,08,2009,07:43,F,10,60,0,1585,40,1,1,1,FI,1965,1,CN,TRUE,LAB,0,2,29
3462,BrF,7765,164,2508,10/08/2017,08,2017,08:48,F,6,60,0,4499,40,1,1,1,F,4941,1,CN,TRUE,MH,1,3,29
3462,BrF,7765,164,2518,01/08/2017,08,2017,08:41,F,2,60,0,4490,40,1,1,1,FI,4941,1,CN,TRUE,CD,1,3,29
3487,BrF,3790,75,151,02/09/2006,09,2006,14:17,F,16,60,0,1197,42,1,1,0,FI,1457,1,CN,TRUE,CE,0,4,30.1
3490,BrF,4515,87,255,20/08/2008,08,2008,17:20,F,1,60,0,1254,27,1,1,0,FI,1859,1,CN,TRUE,JC,0,3,21
3490,BrF,4977,104,1160,26/08/2010,08,2010,08:00,F,7,60,0,1990,27,1,1,0,F,2254,2,CN,TRUE,SP,1,3,21
3490,BrF,6149,122,1126,30/08/2013,08,2013,10:10,F,8,60,0,3090,27,1,1,1,F,2765,1,CN,TRUE,LMG,0,2,21
3490,BrF,7136,142,1555,18/08/2015,08,2015,14:03,F,12,60,0,3808,27,1,1,1,F,3615,1,CN,TRUE,KLB,1,3,21
3490,BrF,7136,142,1585,12/08/2015,08,2015,15:04,F,4,60,0,3802,27,1,1,1,FI,3615,1,CN,TRUE,FG,1,3,21
3497,BrF,4980,104,782,09/08/2010,08,2010,10:25,F,5,60,0,1968,32,1,1,1,FI,2259,1,CN,TRUE,MH,0,2,24
3497,BrF,5102,105,894,09/08/2011,08,2011,15:50,F,5,60,0,2333,32,1,1,1,FI,2419,2,CN,TRUE,DJW,0,2,24
3505,BrF,3814,75,172,14/08/2006,08,2006,08:20,F,5,60,0,502,72,1,1,1,FI,1496,1,CN,TRUE,JC,0,3,50.1
3517,BrF,3868,75,123,03/09/2006,09,2006,14:30,F,20,60,0,394,168,2,2,2,F,1417,2,CN,TRUE,CE,0,3,111
3567,BrF,5015,104,790,24/08/2010,08,2010,13:30,F,11,60,0,2071,83,1,1,1,F,2306,2,CN,TRUE,MH,0,2,56
3567,BrF,5131,105,869,27/08/2011,08,2011,15:28,F,4,60,0,2439,83,1,1,1,FI,2464,1,CN,TRUE,MH,0,3,56
3567,BrF,5131,105,907,30/08/2011,08,2011,15:03,F,11,60,0,2442,83,1,1,1,F,2464,1,CN,TRUE,DJW,0,3,56
3567,BrF,6443,124,1236,13/02/2014,02,2014,08:20,F,8,60,0,3340,83,1,1,1,F,2848,1,CN,TRUE,FG,0,2,56
3569,BrF,5065,104,780,08/08/2010,08,2010,09:35,F,15,60,0,1823,407,1,1,1,F,2368,1,CN,TRUE,MH,0,2,126
3574,BrF,7042,142,1545,08/08/2015,08,2015,14:10,F,11,60,0,3643,137,1,1,1,F,3462,1,CN,TRUE,KLB,0,2,93
3590,BrF,5066,104,788,19/08/2010,08,2010,14:59,F,20,60,0,1826,478,1,1,0,FI,2369,1,CN,TRUE,MH,0,3,127
3595,BrF,5020,104,787,18/08/2010,08,2010,10:00,F,10,60,0,1813,90,1,1,1,FI,2312,1,CN,TRUE,MH,1,3,60.1
3596,BrF,7093,142,1539,01/08/2015,08,2015,11:31,F,5,60,0,3629,125,1,1,1,FI,3519,1,CN,TRUE,KLB,1,4,85
3596,BrF,7093,142,1621,26/07/2015,07,2015,15:00,F,5,60,0,3623,125,1,1,1,FI,3519,1,CN,TRUE,FG,1,4,85
3606,BrF,4769,92,1005,01/09/2009,09,2009,08:14,F,13,60,0,1477,100,1,1,1,F,2032,2,CN,TRUE,JW,1,3,68
3606,BrF,5143,105,873,05/09/2011,09,2011,15:38,F,5,60,0,2211,100,1,1,1,F,2481,2,CN,TRUE,MH,0,4,68
3608,BrF,6673,125,1462,29/08/2014,08,2014,15:28,F,3,60,0,3285,50,1,1,0,FI,3195,2,CN,TRUE,SAK,1,3,34.5
3608,BrF,6673,125,1503,04/09/2014,09,2014,14:33,F,11,60,0,3291,50,1,1,0,FI,3195,2,CN,TRUE,KLB,1,3,34.5
3618,BrM,4209,82,215,28/08/2007,08,2007,09:40,F,2,60,1,1011,28,1,1,0,F,1707,1,CN,TRUE,JC,1,6,22
3643,BrM,4573,87,1166,30/08/2008,08,2008,15:40,F,13,60,1,1067,109,1,1,0,F,2798,1,CN,TRUE,AE,0,3,76
3643,BrM,5030,104,784,11/08/2010,08,2010,14:08,F,19,60,1,1778,109,1,1,1,F,2326,1,CN,TRUE,MH,0,2,76
3643,BrM,5146,105,874,17/09/2011,09,2011,11:34,F,8,60,1,2180,109,1,1,1,F,2487,2,CN,TRUE,MH,0,2,76
3643,BrM,6445,124,1243,15/02/2014,02,2014,09:50,F,3,60,1,3062,109,1,1,0,F,2851,1,CN,TRUE,FG,0,2,76
3698,BrF,4777,92,980,23/08/2009,08,2009,14:52,F,6,75,0,1721,118,1,1,1,FI,2043,1,CN,TRUE,MH,1,3,82.1
3698,BrF,5362,116,1047,28/08/2012,08,2012,07:25,F,5,60,0,2822,118,2,2,0,FI,2659,1,CN,TRUE,VS,1,3,82.1
3698,BrF,6724,125,1493,27/08/2014,08,2014,07:44,F,11,60,0,3551,118,1,1,0,F,3143,1,CN,TRUE,KLB,0,2,82.1
3698,BrF,6819,139,1512,19/02/2015,02,2015,11:06,F,7,60,0,3727,118,1,1,1,F,3439,1,CN,TRUE,MB,0,3,82.1
3698,BrF,6819,139,1516,21/02/2015,02,2015,08:37,F,6,60,0,3729,118,1,1,1,F,3439,1,CN,TRUE,MB,0,3,82.1
4854,BrM,5066,104,788,19/08/2010,08,2010,14:59,F,7,60,1,1569,478,1,1,0,FI,2369,1,CN,TRUE,MH,0,3,127
4860,BrM,6687,125,1405,23/08/2014,08,2014,10:36,F,8,60,1,3026,480,1,1,0,F,3099,1,CN,TRUE,MB,1,3,129
4860,BrM,6687,125,1443,15/08/2014,08,2014,15:20,F,16,60,1,3018,480,1,1,0,FI,3099,1,CN,TRUE,SAK,1,3,129
4860,BrM,7523,159,2422,22/08/2016,08,2016,14:40,F,3,60,1,3756,480,1,1,1,FI,4830,2,CN,TRUE,CD,1,4,129
4860,BrM,7523,159,2470,29/08/2016,08,2016,15:20,F,7,60,1,3763,480,1,1,1,FI,4830,2,CN,TRUE,KLB,1,4,129
