BirdID,Status,BreedGroupID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,SexEstimate,Age,TerritoryID,TQ,TQcorrected,ClutchSize,BroodSize,NoFledglings,WatchType,NestID,NestNumber,Island,FieldPeriodID,HelperNumber,AdditionalBirds,GroupSize,Accurate,Observer
6019,BrM,7796,2530,04/09/2017,09,2017,08:50,FeedingOffspring,8,60,1,1744,63,45367.55,45367.55,1,1,,FI,4980,2,CN,164,1,1,4,TRUE,CD
6019,BrM,7796,2542,12/08/2017,08,2017,11:00,FeedingOffspring,1,60,1,1721,63,45367.55,45367.55,1,1,,FI,4980,2,CN,164,1,1,4,TRUE,CBC
6019,BrM,8189,2682,17/08/2019,08,2019,08:01,FeedingOffspring,1,60,1,2456,63,10711.13,10711.13,1,1,0,F,5334,1,CN,173,2,1,5,TRUE,EC
6022,BrF,7116,1557,20/08/2015,08,2015,10:51,FeedingOffspring,12,60,0,1122,126,20642.50,20642.50,1,1,1,FI,3549,1,CN,142,0,1,3,TRUE,KLB
6022,BrF,7116,1563,28/08/2015,08,2015,14:39,FeedingOffspring,7,60,0,1130,126,20642.50,20642.50,1,1,1,F,3549,1,CN,142,0,1,3,TRUE,KLB
6022,BrF,7970,2633,24/08/2018,08,2018,08:45,FeedingOffspring,3,60,0,2222,126,30405.10,30405.10,1,1,1,F,5171,3,CN,167,1,0,3,TRUE,AVE
6024,BrM,6733,1397,31/08/2014,08,2014,13:28,FeedingOffspring,11,60,1,640,605,8403.05,8403.05,1,1,0,FI,3174,2,CN,125,0,0,2,TRUE,MB
6024,BrM,6733,1505,06/09/2014,09,2014,14:38,FeedingOffspring,5,60,1,646,605,8403.05,8403.05,1,1,0,F,3174,2,CN,125,0,0,2,TRUE,KLB
6027,BrM,6750,1468,03/09/2014,09,2014,10:53,FeedingOffspring,6,60,1,636,33,5125.56,5125.56,1,1,1,FI,3183,1,CN,125,0,0,2,TRUE,SAK
6028,BrF,6731,1452,22/08/2014,08,2014,10:24,FeedingOffspring,12,60,0,623,407,16962.71,16962.71,1,1,1,F,3152,1,CN,125,1,0,3,TRUE,SAK
6028,BrF,6731,1496,29/08/2014,08,2014,14:12,FeedingOffspring,12,60,0,630,407,16962.71,16962.71,1,1,1,F,3152,1,CN,125,1,0,3,TRUE,KLB
6028,BrF,7744,2504,03/08/2017,08,2017,13:55,FeedingOffspring,10,60,0,1700,407,64993.92,64993.92,1,1,1,F,4917,2,CN,164,0,1,3,TRUE,MH
6029,BrM,7969,2623,03/08/2018,08,2018,11:25,FeedingOffspring,7,60,1,2065,72,9854.44,9854.44,1,1,1,F,5107,1,CN,167,0,1,3,TRUE,CD
6034,BrF,7054,1614,11/09/2015,09,2015,15:37,FeedingOffspring,13,60,0,1002,616,1969.34,1969.34,1,1,1,FI,3635,3,CN,142,0,1,3,TRUE,MPD
6034,BrF,7054,1616,18/09/2015,09,2015,10:51,FeedingOffspring,11,60,0,1009,616,1969.34,1969.34,1,1,1,F,3635,3,CN,142,0,1,3,TRUE,MPD
6034,BrF,7960,2565,24/07/2018,07,2018,07:49,FeedingOffspring,4,60,0,2049,616,3832.91,3832.91,1,1,1,F,5098,1,CN,167,2,0,4,TRUE,TJB
6034,BrF,7960,2616,18/07/2018,07,2018,12:00,FeedingOffspring,5,60,0,2043,616,3832.91,3832.91,1,1,1,FI,5098,1,CN,167,2,0,4,TRUE,CD
6036,BrF,7088,1594,09/08/2015,08,2015,15:05,FeedingOffspring,3,60,0,955,618,14045.88,14045.88,1,1,1,F,3514,1,CN,142,1,0,3,TRUE,MPD
6036,BrF,7088,1601,15/08/2015,08,2015,11:30,FeedingOffspring,3,60,0,961,618,14045.88,14045.88,1,1,1,F,3514,1,CN,142,1,0,3,TRUE,MPD
6036,BrF,7088,1625,17/08/2015,08,2015,14:25,FeedingOffspring,9,60,0,963,618,14045.88,14045.88,1,1,1,F,3514,1,CN,142,1,0,3,TRUE,FG
6036,BrF,7544,2449,24/08/2016,08,2016,11:15,FeedingOffspring,7,60,0,1336,618,15979.62,15979.62,1,1,1,FI,4799,1,CN,159,1,1,4,TRUE,KLB
6036,BrF,7544,2464,31/08/2016,08,2016,10:05,FeedingOffspring,7,60,0,1343,618,15979.62,15979.62,1,1,1,FI,4799,1,CN,159,1,1,4,TRUE,CD
6044,BrF,7076,1595,12/08/2015,08,2015,14:48,FeedingOffspring,13,60,0,819,85,18966.46,18966.46,1,1,1,F,3501,1,CN,142,0,0,2,TRUE,MPD
6044,BrF,7978,2572,30/07/2018,07,2018,15:26,FeedingOffspring,9,60,0,1902,85,8887.82,8887.82,1,1,1,F,5117,1,CN,167,0,0,2,TRUE,AVE
6045,BrM,7070,1626,21/08/2015,08,2015,11:30,FeedingOffspring,7,60,1,826,20,17583.78,17583.78,2,2,2,F,3494,1,CN,142,0,0,2,TRUE,FG
6045,BrM,7980,2606,04/08/2018,08,2018,17:00,FeedingOffspring,8,60,1,1905,20,14268.50,14268.50,1,1,1,F,5119,1,CN,167,1,0,3,TRUE,TJB
6048,BrF,6707,1422,31/07/2014,07,2014,14:04,FeedingOffspring,9,60,0,555,59,40613.90,40613.90,1,1,1,F,3123,1,CN,125,0,0,2,TRUE,KLB
6048,BrF,8000,2590,05/07/2018,07,2018,10:27,FeedingOffspring,6,60,0,1990,59,15353.45,15353.45,1,1,1,F,5139,1,CN,167,1,0,3,TRUE,AVE
6048,BrF,8000,2613,13/07/2018,07,2018,16:30,FeedingOffspring,5,60,0,1998,59,15353.45,15353.45,1,1,1,F,5139,1,CN,167,1,0,3,TRUE,CD
6061,BrF,7127,1567,04/09/2015,09,2015,14:37,FeedingOffspring,20,60,0,947,100,24080.30,24080.30,2,2,2,F,3572,2,CN,142,0,1,3,TRUE,KLB
6061,BrF,7555,2423,03/09/2016,09,2016,14:17,FeedingOffspring,5,60,0,1312,100,3030.36,3030.36,1,1,1,F,4811,2,CN,159,0,1,3,TRUE,CD
6061,BrF,7555,2428,27/08/2016,08,2016,14:24,FeedingOffspring,2,60,0,1305,100,3030.36,3030.36,1,1,1,FI,4811,2,CN,159,0,1,3,TRUE,CD
6061,BrF,7992,2639,18/08/2018,08,2018,09:02,FeedingOffspring,7,60,0,2026,100,4398.15,4398.15,1,1,1,F,5131,2,CN,167,0,1,3,TRUE,TJB
6064,BrF,7976,2619,22/07/2018,07,2018,10:31,FeedingOffspring,5,60,0,1683,662,1368.03,1368.03,1,1,1,FI,5115,1,CN,167,0,1,3,TRUE,CD
6064,BrF,7976,2622,02/08/2018,08,2018,14:23,FeedingOffspring,4,60,0,1694,662,1368.03,1368.03,1,1,1,F,5115,1,CN,167,0,1,3,TRUE,CD
6066,BrF,6670,1432,10/08/2014,08,2014,14:39,FeedingOffspring,6,60,0,542,1,21998.27,21998.27,1,1,1,FI,3082,1,CN,125,1,0,3,TRUE,KLB
6066,BrF,6670,1444,16/08/2014,08,2014,09:58,FeedingOffspring,9,60,0,548,1,21998.27,21998.27,1,1,1,F,3082,1,CN,125,1,0,3,TRUE,SAK
6139,BrF,7108,1571,12/09/2015,09,2015,11:03,FeedingOffspring,2,60,0,566,39,10870.87,10870.87,1,1,0,F,3597,3,CN,142,0,0,2,TRUE,SRP
6139,BrF,7776,2505,03/08/2017,08,2017,15:05,FeedingOffspring,9,60,0,1257,75,49923.83,49923.83,1,1,1,FI,4954,1,CN,164,2,0,4,TRUE,MH
6139,BrF,7776,2507,10/08/2017,08,2017,07:43,FeedingOffspring,3,60,0,1264,75,49923.83,49923.83,1,1,1,F,4954,1,CN,164,2,0,4,TRUE,MH
6139,BrF,7987,2566,09/07/2018,07,2018,16:15,FeedingOffspring,6,60,0,1597,75,14017.36,14017.36,1,1,1,F,5126,1,CN,167,2,1,5,TRUE,CD
6139,BrF,7987,2592,30/06/2018,06,2018,15:51,FeedingOffspring,6,60,0,1588,75,14017.36,14017.36,1,1,1,F,5126,1,CN,167,2,1,5,TRUE,AVE
6139,BrF,7987,2597,25/06/2018,06,2018,12:37,FeedingOffspring,1,60,0,1583,75,14017.36,14017.36,1,1,1,F,5126,1,CN,167,2,1,5,TRUE,AVE
6143,BrF,7752,2531,06/09/2017,09,2017,08:14,FeedingOffspring,5,60,0,1293,86,10984.72,10984.72,1,1,1,F,4967,2,CN,164,1,0,3,TRUE,CD
6143,BrF,7752,2548,29/08/2017,08,2017,08:00,FeedingOffspring,2,60,0,1285,86,10984.72,10984.72,1,1,1,FI,4967,2,CN,164,1,0,3,TRUE,CBC
6144,BrM,8021,2629,14/08/2018,08,2018,15:53,FeedingOffspring,8,60,1,1635,1,5875.21,5875.21,1,1,1,F,5162,2,CN,167,1,0,3,TRUE,AVE
6144,BrM,8186,2675,01/08/2019,08,2019,14:26,FeedingOffspring,7,40,1,1987,1,7952.59,7952.59,1,1,,FI,5331,1,CN,173,1,0,3,TRUE,MJB
6144,BrM,8186,2678,29/07/2019,07,2019,08:45,FeedingOffspring,5,60,1,1984,1,7952.59,7952.59,1,1,,FI,5331,1,CN,173,1,0,3,TRUE,EC
6144,BrM,8186,2681,04/09/2019,09,2019,14:28,FeedingOffspring,7,60,1,2021,1,7952.59,7952.59,1,1,,F,5331,1,CN,173,1,0,3,TRUE,EC
6145,BrF,7586,2446,21/08/2016,08,2016,15:15,FeedingOffspring,9,60,0,912,41,36084.78,36084.78,1,1,,FI,4847,1,CN,159,1,0,3,TRUE,KLB
6145,BrF,7586,2468,28/08/2016,08,2016,15:18,FeedingOffspring,8,60,0,919,41,36084.78,36084.78,1,1,,F,4847,1,CN,159,1,0,3,TRUE,KLB
6152,BrM,7976,2619,22/07/2018,07,2018,10:31,FeedingOffspring,1,60,1,1606,662,1368.03,1368.03,1,1,1,FI,5115,1,CN,167,0,1,3,TRUE,CD
6152,BrM,7976,2622,02/08/2018,08,2018,14:23,FeedingOffspring,2,60,1,1617,662,1368.03,1368.03,1,1,1,F,5115,1,CN,167,0,1,3,TRUE,CD
6155,BrM,7573,2459,25/08/2016,08,2016,14:18,FeedingOffspring,8,60,1,909,13,49808.66,49808.66,1,1,1,FI,4831,1,CN,159,1,0,3,TRUE,KLB
6155,BrM,7573,2474,01/09/2016,09,2016,14:22,FeedingOffspring,6,60,1,916,13,49808.66,49808.66,1,1,1,F,4831,1,CN,159,1,0,3,TRUE,KLB
6157,BrM,7104,1531,24/07/2015,07,2015,10:07,FeedingOffspring,6,60,1,629,80,19299.59,19299.59,1,1,1,F,3535,1,CN,142,0,0,2,TRUE,KLB
6157,BrM,7104,1590,30/07/2015,07,2015,08:30,FeedingOffspring,5,60,1,635,80,19299.59,19299.59,1,1,1,F,3535,1,CN,142,0,0,2,TRUE,MPD
6158,BrM,8000,2590,05/07/2018,07,2018,10:27,FeedingOffspring,5,60,1,1586,59,15353.45,15353.45,1,1,1,F,5139,1,CN,167,1,0,3,TRUE,AVE
6158,BrM,8000,2613,13/07/2018,07,2018,16:30,FeedingOffspring,4,60,1,1594,59,15353.45,15353.45,1,1,1,F,5139,1,CN,167,1,0,3,TRUE,CD
6160,BrF,7986,2581,15/07/2018,07,2018,15:19,FeedingOffspring,3,60,0,1595,26,5969.80,5969.80,1,1,0,FI,5125,1,CN,167,0,0,2,TRUE,AVE
6163,BrM,7088,1594,09/08/2015,08,2015,15:05,FeedingOffspring,6,60,1,642,618,14045.88,14045.88,1,1,1,F,3514,1,CN,142,1,0,3,TRUE,MPD
6163,BrM,7088,1601,15/08/2015,08,2015,11:30,FeedingOffspring,9,60,1,648,618,14045.88,14045.88,1,1,1,F,3514,1,CN,142,1,0,3,TRUE,MPD
6163,BrM,7088,1625,17/08/2015,08,2015,14:25,FeedingOffspring,9,60,1,650,618,14045.88,14045.88,1,1,1,F,3514,1,CN,142,1,0,3,TRUE,FG
6163,BrM,7544,2449,24/08/2016,08,2016,11:15,FeedingOffspring,6,60,1,1023,618,15979.62,15979.62,1,1,1,FI,4799,1,CN,159,1,1,4,TRUE,KLB
6163,BrM,7544,2464,31/08/2016,08,2016,10:05,FeedingOffspring,4,60,1,1030,618,15979.62,15979.62,1,1,1,FI,4799,1,CN,159,1,1,4,TRUE,CD
6164,BrM,7143,1658,24/08/2015,08,2015,14:50,FeedingOffspring,12,60,1,535,68,15232.26,15232.26,1,1,0,F,3687,1,CN,142,0,1,3,TRUE,FG
6164,BrM,7143,1665,17/08/2015,08,2015,14:27,FeedingOffspring,14,60,1,528,68,15232.26,15232.26,1,1,0,FI,3687,1,CN,142,0,1,3,TRUE,MPD
6164,BrM,7519,2434,13/08/2016,08,2016,14:20,FeedingOffspring,9,60,1,890,68,17559.26,17559.26,1,1,1,FI,4772,1,CN,159,1,0,3,TRUE,KLB
6164,BrM,7519,2444,19/08/2016,08,2016,15:43,FeedingOffspring,11,60,1,896,68,17559.26,17559.26,1,1,1,F,4772,1,CN,159,1,0,3,TRUE,KLB
6164,BrM,7748,2513,22/08/2017,08,2017,11:45,FeedingOffspring,3,60,1,1264,68,56430.95,56430.95,1,1,1,F,4981,2,CN,164,2,0,4,TRUE,MH
6164,BrM,7748,2527,23/08/2017,08,2017,08:25,FeedingOffspring,5,60,1,1265,68,56430.95,56430.95,1,1,1,FI,4981,2,CN,164,2,0,4,TRUE,CD
6164,BrM,8019,2600,13/08/2018,08,2018,14:20,FeedingOffspring,1,60,1,1620,68,16511.76,16511.76,1,0,0,I,5160,2,CN,167,0,1,3,TRUE,AVE
6167,BrM,7128,1561,25/08/2015,08,2015,15:45,FeedingOffspring,8,60,1,537,94,16110.97,16110.97,1,1,1,FI,3576,2,CN,142,1,0,3,TRUE,KLB
6167,BrM,7128,1632,31/08/2015,08,2015,11:02,FeedingOffspring,10,60,1,543,94,16110.97,16110.97,1,1,1,F,3576,2,CN,142,1,0,3,TRUE,FG
6167,BrM,7552,2436,16/08/2016,08,2016,16:20,FeedingOffspring,9,60,1,894,94,15188.50,15188.50,1,1,1,F,4807,1,CN,159,0,0,2,TRUE,KLB
6167,BrM,8025,2605,03/08/2018,08,2018,11:26,FeedingOffspring,1,60,1,1611,94,15549.87,15549.87,1,1,,FI,5166,2,CN,167,0,1,3,TRUE,TJB
6169,BrF,7111,1612,09/09/2015,09,2015,15:00,FeedingOffspring,1,39,0,547,101,21021.68,21021.68,1,1,0,FI,3649,3,CN,142,0,1,3,TRUE,MPD
6169,BrF,7773,2502,20/07/2017,07,2017,08:25,FeedingOffspring,5,60,0,1227,140,28077.51,28077.51,1,1,1,F,4950,1,CN,164,0,0,2,TRUE,CD
6170,BrM,7773,2502,20/07/2017,07,2017,08:25,FeedingOffspring,4,60,1,1227,140,28077.51,28077.51,1,1,1,F,4950,1,CN,164,0,0,2,TRUE,CD
6172,BrM,7113,1613,10/09/2015,09,2015,09:27,FeedingOffspring,8,60,1,547,168,18815.80,18815.80,1,1,1,F,3545,1,CN,142,0,0,2,TRUE,MPD
6181,BrF,7138,1569,07/09/2015,09,2015,15:52,FeedingOffspring,7,60,0,781,95,11246.62,11246.62,1,1,1,F,3623,2,CN,142,0,1,3,TRUE,SRP
6181,BrF,7138,1634,01/09/2015,09,2015,15:25,FeedingOffspring,3,60,0,775,95,11246.62,11246.62,1,1,1,FI,3623,2,CN,142,0,1,3,TRUE,FG
6182,BrF,7103,1607,24/08/2015,08,2015,16:19,FeedingOffspring,11,60,0,522,88,15914.67,15914.67,2,2,2,F,3534,1,CN,142,0,0,2,TRUE,MPD
6185,BrF,8193,2690,07/08/2019,08,2019,10:45,FeedingOffspring,13,60,0,1961,98,36252.70,36252.70,1,1,1,F,5338,1,CN,173,0,0,2,TRUE,TC
6186,BrF,7998,2586,09/08/2018,08,2018,09:13,FeedingOffspring,2,60,0,1598,110,9004.00,9004.00,1,1,1,F,5137,2,CN,167,0,0,2,TRUE,AVE
6186,BrF,7998,2628,16/08/2018,08,2018,11:10,FeedingOffspring,8,60,0,1605,110,9004.00,9004.00,1,1,1,F,5137,2,CN,167,0,0,2,TRUE,CD
6187,BrF,7985,2562,21/07/2018,07,2018,14:20,FeedingOffspring,4,60,0,1578,64,8147.51,8147.51,1,1,1,FI,5124,1,CN,167,1,0,3,TRUE,TJB
6187,BrF,7985,2620,28/07/2018,07,2018,09:45,FeedingOffspring,6,60,0,1585,64,8147.51,8147.51,1,1,1,F,5124,1,CN,167,1,0,3,TRUE,CD
6187,BrF,8195,2679,12/08/2019,08,2019,15:01,FeedingOffspring,1,60,0,1965,64,7048.62,7048.62,1,1,1,F,5340,1,CN,173,1,0,3,TRUE,EC
6187,BrF,8195,2683,11/08/2019,08,2019,15:08,FeedingOffspring,7,60,0,1964,64,7048.62,7048.62,1,1,1,F,5340,1,CN,173,1,0,3,TRUE,TC
6188,BrF,7990,2570,03/08/2018,08,2018,16:15,FeedingOffspring,5,60,0,1584,636,16711.75,16711.75,1,1,1,FI,5129,1,CN,167,0,1,3,TRUE,AVE
6189,BrM,7570,2438,17/08/2016,08,2016,14:55,FeedingOffspring,12,60,1,984,28,33746.86,33746.86,1,1,0,FI,4827,1,CN,159,0,1,3,TRUE,KLB
6191,BrF,7519,2434,13/08/2016,08,2016,14:20,FeedingOffspring,8,60,0,752,68,17559.26,17559.26,1,1,1,FI,4772,1,CN,159,1,0,3,TRUE,KLB
6191,BrF,7519,2444,19/08/2016,08,2016,15:43,FeedingOffspring,7,60,0,758,68,17559.26,17559.26,1,1,1,F,4772,1,CN,159,1,0,3,TRUE,KLB
6191,BrF,7748,2513,22/08/2017,08,2017,11:45,FeedingOffspring,9,60,0,1126,68,56430.95,56430.95,1,1,1,F,4981,2,CN,164,2,0,4,TRUE,MH
6191,BrF,7748,2527,23/08/2017,08,2017,08:25,FeedingOffspring,2,60,0,1127,68,56430.95,56430.95,1,1,1,FI,4981,2,CN,164,2,0,4,TRUE,CD
6193,BrM,7566,2483,15/09/2016,09,2016,07:13,FeedingOffspring,9,60,1,829,481,40951.08,40951.08,1,1,0,FI,4888,2,CN,159,1,0,3,TRUE,KLB
6193,BrM,7959,2561,24/07/2018,07,2018,07:51,FeedingOffspring,2,60,1,1506,481,9981.79,9981.79,1,1,1,FI,5097,1,CN,167,0,0,2,TRUE,CD
6193,BrM,7959,2578,19/07/2018,07,2018,11:52,FeedingOffspring,3,60,1,1501,481,9981.79,9981.79,1,1,1,F,5097,1,CN,167,0,0,2,TRUE,AVE
6196,BrM,7094,1620,24/07/2015,07,2015,11:45,FeedingOffspring,8,60,1,577,138,25006.95,25006.95,1,1,1,F,3520,1,CN,142,1,0,3,TRUE,FG
6199,BrF,7770,2526,18/08/2017,08,2017,08:14,FeedingOffspring,6,60,0,1105,16,72942.35,72942.35,1,1,1,FI,4946,1,CN,164,0,1,3,TRUE,CD
6199,BrF,7770,2528,25/08/2017,08,2017,07:52,FeedingOffspring,9,60,0,1112,16,72942.35,72942.35,1,1,1,F,4946,1,CN,164,0,1,3,TRUE,CD
6199,BrF,8211,2686,01/09/2019,09,2019,09:45,FeedingOffspring,2,60,0,1849,16,9720.56,9720.56,1,1,1,FI,5358,1,CN,173,0,0,2,TRUE,EC
6210,BrM,7108,1571,12/09/2015,09,2015,11:03,FeedingOffspring,10,60,1,489,39,10870.87,10870.87,1,1,0,F,3597,3,CN,142,0,0,2,TRUE,SRP
6211,BrF,7961,2609,13/08/2018,08,2018,11:25,FeedingOffspring,15,60,0,1555,43,11059.07,11059.07,2,2,2,F,5099,2,CN,167,2,0,4,TRUE,TJB
6211,BrF,7961,2634,18/08/2018,08,2018,09:14,FeedingOffspring,14,60,0,1560,43,11059.07,11059.07,2,2,2,F,5099,2,CN,167,2,0,4,TRUE,CD
6214,BrF,7580,2451,24/08/2016,08,2016,15:28,FeedingOffspring,16,60,0,827,62,26341.00,26341.00,1,1,1,FI,4838,1,CN,159,0,1,3,TRUE,KLB
6214,BrF,7580,2472,31/08/2016,08,2016,08:51,FeedingOffspring,15,60,0,834,62,26341.00,26341.00,1,1,1,F,4838,1,CN,159,0,1,3,TRUE,KLB
6214,BrF,7793,2525,16/08/2017,08,2017,07:56,FeedingOffspring,4,60,0,1184,62,87182.20,87182.20,2,2,2,FI,4974,2,CN,164,1,0,3,TRUE,CD
6215,BrF,8021,2629,14/08/2018,08,2018,15:53,FeedingOffspring,6,60,0,1545,1,5875.21,5875.21,1,1,1,F,5162,2,CN,167,1,0,3,TRUE,AVE
6215,BrF,8186,2675,01/08/2019,08,2019,14:26,FeedingOffspring,8,40,0,1897,1,7952.59,7952.59,1,1,,FI,5331,1,CN,173,1,0,3,TRUE,MJB
6215,BrF,8186,2678,29/07/2019,07,2019,08:45,FeedingOffspring,4,60,0,1894,1,7952.59,7952.59,1,1,,FI,5331,1,CN,173,1,0,3,TRUE,EC
6215,BrF,8186,2681,04/09/2019,09,2019,14:28,FeedingOffspring,14,60,0,1931,1,7952.59,7952.59,1,1,,F,5331,1,CN,173,1,0,3,TRUE,EC
6217,BrF,7540,2466,26/08/2016,08,2016,11:26,FeedingOffspring,10,60,0,835,605,42038.52,42038.52,2,2,2,FI,4794,1,CN,159,0,1,3,TRUE,KLB
6217,BrF,7760,2533,21/07/2017,07,2017,10:00,FeedingOffspring,4,60,0,1164,605,47506.17,47506.17,1,1,1,F,4935,1,CN,164,0,0,2,TRUE,CBC
6218,BrM,7098,1599,14/08/2015,08,2015,11:24,FeedingOffspring,9,60,1,445,96,5895.99,5895.99,1,1,1,F,3525,1,CN,142,1,0,3,TRUE,MPD
6218,BrM,7098,1606,21/08/2015,08,2015,07:17,FeedingOffspring,12,60,1,452,96,5895.99,5895.99,1,1,1,FI,3525,1,CN,142,1,0,3,TRUE,MPD
6219,BrM,7995,2615,18/07/2018,07,2018,10:55,FeedingOffspring,8,60,1,1515,34,5469.06,5469.06,1,1,1,F,5134,1,CN,167,0,0,2,TRUE,CD
6222,BrM,7076,1595,12/08/2015,08,2015,14:48,FeedingOffspring,6,60,1,562,85,18966.46,18966.46,1,1,1,F,3501,1,CN,142,0,0,2,TRUE,MPD
6222,BrM,7978,2572,30/07/2018,07,2018,15:26,FeedingOffspring,11,60,1,1645,85,8887.82,8887.82,1,1,1,F,5117,1,CN,167,0,0,2,TRUE,AVE
6229,BrF,7573,2459,25/08/2016,08,2016,14:18,FeedingOffspring,7,60,0,782,13,49808.66,49808.66,1,1,1,FI,4831,1,CN,159,1,0,3,TRUE,KLB
6229,BrF,7573,2474,01/09/2016,09,2016,14:22,FeedingOffspring,10,60,0,789,13,49808.66,49808.66,1,1,1,F,4831,1,CN,159,1,0,3,TRUE,KLB
6230,BrM,7807,2554,11/09/2017,09,2017,08:18,FeedingOffspring,4,60,1,1154,28,42273.00,42273.00,1,1,,FI,5003,2,CN,164,1,0,3,TRUE,CD
6231,BrM,7574,2417,03/08/2016,08,2016,16:21,FeedingOffspring,1,30,1,724,45,21652.93,21652.93,1,1,0,FI,4832,1,CN,159,1,0,3,TRUE,MH
6231,BrM,7574,2432,12/08/2016,08,2016,15:50,FeedingOffspring,6,60,1,733,45,21652.93,21652.93,1,1,0,FI,4832,1,CN,159,1,0,3,TRUE,KLB
6231,BrM,7574,2442,18/08/2016,08,2016,15:25,FeedingOffspring,5,60,1,739,45,21652.93,21652.93,1,1,0,FI,4832,1,CN,159,1,0,3,TRUE,KLB
6231,BrM,7747,2497,05/07/2017,07,2017,10:42,FeedingOffspring,6,60,1,1060,45,127889.23,127889.23,2,2,2,F,4920,1,CN,164,1,0,3,TRUE,CD
6231,BrM,7747,2552,09/09/2017,09,2017,15:30,FeedingOffspring,1,25,1,1126,45,127889.23,127889.23,1,1,,F,4978,2,CN,164,1,0,3,TRUE,CBC
6261,BrM,7985,2562,21/07/2018,07,2018,14:20,FeedingOffspring,3,60,1,1454,64,8147.51,8147.51,1,1,1,FI,5124,1,CN,167,1,0,3,TRUE,TJB
6261,BrM,7985,2620,28/07/2018,07,2018,09:45,FeedingOffspring,12,60,1,1461,64,8147.51,8147.51,1,1,1,F,5124,1,CN,167,1,0,3,TRUE,CD
6261,BrM,8195,2683,11/08/2019,08,2019,15:08,FeedingOffspring,7,60,1,1840,64,7048.62,7048.62,1,1,1,F,5340,1,CN,173,1,0,3,TRUE,TC
6274,BrF,8016,2637,04/09/2018,09,2018,09:15,FeedingOffspring,6,60,0,1508,48,9034.36,9034.36,1,1,0,FI,5156,1,CN,167,2,1,5,TRUE,CD
6294,BrM,7738,2521,08/08/2017,08,2017,08:12,FeedingOffspring,11,60,1,980,179,23270.89,23270.89,1,1,1,F,4911,2,CN,164,0,1,3,TRUE,CD
6294,BrM,7738,2536,01/08/2017,08,2017,08:30,FeedingOffspring,11,60,1,973,179,23270.89,23270.89,1,1,1,F,4911,2,CN,164,0,1,3,TRUE,CBC
6309,BrM,7540,2466,26/08/2016,08,2016,11:26,FeedingOffspring,10,60,1,775,605,42038.52,42038.52,2,2,2,FI,4794,1,CN,159,0,1,3,TRUE,KLB
6309,BrM,7760,2533,21/07/2017,07,2017,10:00,FeedingOffspring,2,60,1,1104,605,47506.17,47506.17,1,1,1,F,4935,1,CN,164,0,0,2,TRUE,CBC
6370,BrM,7066,1549,13/08/2015,08,2015,10:09,FeedingOffspring,3,60,1,392,71,11191.37,11191.37,1,1,1,FI,3604,4,CN,142,1,0,3,TRUE,KLB
6370,BrM,7066,1605,20/08/2015,08,2015,07:24,FeedingOffspring,8,60,1,399,71,11191.37,11191.37,1,1,1,F,3604,4,CN,142,1,0,3,TRUE,MPD
6370,BrM,7521,2490,09/08/2016,08,2016,15:40,FeedingOffspring,10,60,1,754,71,18305.99,18305.99,1,1,1,FI,4774,1,CN,159,2,0,4,TRUE,SRP
6370,BrM,7733,2517,29/07/2017,07,2017,08:22,FeedingOffspring,4,60,1,1108,71,16628.27,16628.27,1,1,1,FI,4905,1,CN,164,2,1,5,TRUE,CD
6370,BrM,7733,2539,04/08/2017,08,2017,15:24,FeedingOffspring,1,60,1,1114,71,16628.27,16628.27,1,1,1,F,4905,1,CN,164,2,1,5,TRUE,CBC
6370,BrM,7988,2567,12/07/2018,07,2018,09:48,FeedingOffspring,7,60,1,1456,71,17438.84,17438.84,1,1,1,F,5127,1,CN,167,1,3,6,TRUE,CD
6370,BrM,7988,2580,17/07/2018,07,2018,15:15,FeedingOffspring,6,60,1,1461,71,17438.84,17438.84,1,1,1,F,5127,1,CN,167,1,3,6,TRUE,AVE
6377,BrF,7958,2558,23/06/2018,06,2018,14:20,FeedingOffspring,7,60,0,1406,134,5065.94,5065.94,1,1,1,F,5096,1,CN,167,0,2,4,TRUE,MH
6378,BrF,7746,2500,14/07/2017,07,2017,15:04,FeedingOffspring,9,60,0,710,83,74000.13,74000.13,1,1,0,FI,4919,1,CN,164,0,0,2,TRUE,CD
6378,BrF,7746,2515,22/07/2017,07,2017,14:55,FeedingOffspring,6,60,0,718,83,74000.13,74000.13,1,1,0,F,4919,1,CN,164,0,0,2,TRUE,CD
6379,BrM,7123,1572,14/09/2015,09,2015,07:49,FeedingOffspring,7,60,1,400,165,49792.99,49792.99,1,1,1,F,3609,3,CN,142,0,2,4,TRUE,SRP
6379,BrM,7123,1638,08/09/2015,09,2015,07:54,FeedingOffspring,5,60,1,394,165,49792.99,49792.99,1,1,1,FI,3609,3,CN,142,0,2,4,TRUE,FG
6384,BrM,7998,2586,09/08/2018,08,2018,09:13,FeedingOffspring,9,60,1,1301,110,9004.00,9004.00,1,1,1,F,5137,2,CN,167,0,0,2,TRUE,AVE
6384,BrM,7998,2628,16/08/2018,08,2018,11:10,FeedingOffspring,8,60,1,1308,110,9004.00,9004.00,1,1,1,F,5137,2,CN,167,0,0,2,TRUE,CD
6385,BrM,7965,2625,09/08/2018,08,2018,10:29,FeedingOffspring,9,60,1,1300,2,9115.13,9115.13,1,1,1,F,5103,1,CN,167,0,0,2,TRUE,CD
