BirdID,Status,SexEstimate,BreedGroupID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,Age,TerritoryID,TQ,TQcorrected,ClutchSize,BroodSize,NoFledglings,WatchType,NestNumber,Island,FieldPeriodID,Accurate,HelperNumber,AdditionalBirds,GroupSize
5764,BrM,1,6729,1451,20/08/2014,8,2014,15:04,Feeding_Offspring,10,60,1027,48,23519.05,23519.05,1,1,1,F,2,CN,125,TRUE,0,0,2
3456,BrM,1,6731,1452,22/08/2014,8,2014,10:24,Feeding_Offspring,4,60,3722,407,16962.71,16962.71,1,1,1,F,1,CN,125,TRUE,1,0,3
6028,BrF,0,6731,1452,22/08/2014,8,2014,10:24,Feeding_Offspring,12,60,623,407,16962.71,16962.71,1,1,1,F,1,CN,125,TRUE,1,0,3
3086,BrF,0,6662,1455,25/08/2014,8,2014,10:42,Feeding_Offspring,6,60,3593,3,37213.31,37213.31,1,1,1,FI,2,CN,125,TRUE,1,0,3
5829,BrM,1,6662,1455,25/08/2014,8,2014,10:42,Feeding_Offspring,8,60,864,3,37213.31,37213.31,1,1,1,FI,2,CN,125,TRUE,1,0,3
1762,BrM,1,6735,1459,27/08/2014,8,2014,08:30,Feeding_Offspring,7,60,4339,15,56384.02,56384.02,2,2,2,F,1,CN,125,TRUE,1,0,3
5657,BrF,0,6735,1459,27/08/2014,8,2014,08:30,Feeding_Offspring,13,60,1100,15,56384.02,56384.02,2,2,2,F,1,CN,125,TRUE,1,0,3
3094,BrF,0,6753,1461,29/08/2014,8,2014,14:24,Feeding_Offspring,1,60,3645,53,25004.97,25004.97,1,1,1,FI,1,CN,125,TRUE,0,0,2
5855,BrM,1,6753,1461,29/08/2014,8,2014,14:24,Feeding_Offspring,5,60,735,53,25004.97,25004.97,1,1,1,FI,1,CN,125,TRUE,0,0,2
3608,BrF,0,6673,1462,29/08/2014,8,2014,15:28,Feeding_Offspring,3,60,3285,50,8650.36,8650.36,1,1,0,FI,2,CN,125,TRUE,1,0,3
5834,BrM,1,6673,1462,29/08/2014,8,2014,15:28,Feeding_Offspring,4,60,924,50,8650.36,8650.36,1,1,0,FI,2,CN,125,TRUE,1,0,3
5641,BrF,0,6710,1463,30/08/2014,8,2014,07:52,Feeding_Offspring,6,60,1247,55,22336.21,22336.21,1,1,0,F,1,CN,125,TRUE,1,0,3
5776,BrM,1,6710,1463,30/08/2014,8,2014,07:52,Feeding_Offspring,8,60,1174,55,22336.21,22336.21,1,1,0,F,1,CN,125,TRUE,1,0,3
5901,BrF,0,6661,1464,01/09/2014,9,2014,10:47,Feeding_Offspring,19,60,818,63,19724.07,19724.07,2,2,2,F,4,CN,125,TRUE,3,0,5
6019,BrM,1,6661,1464,01/09/2014,9,2014,10:47,Feeding_Offspring,5,60,645,63,19724.07,19724.07,2,2,2,F,4,CN,125,TRUE,3,0,5
5545,BrF,0,6714,1465,01/09/2014,9,2014,13:53,Feeding_Offspring,8,60,1490,177,30176.88,30176.88,1,1,1,F,2,CN,125,TRUE,1,0,3
5638,BrM,1,6714,1465,01/09/2014,9,2014,13:53,Feeding_Offspring,2,60,1204,177,30176.88,30176.88,1,1,1,F,2,CN,125,TRUE,1,0,3
5625,BrF,0,6730,1466,02/09/2014,9,2014,14:19,Feeding_Offspring,7,60,1390,112,6565.39,6565.39,1,1,1,F,1,CN,125,TRUE,1,1,4
5820,BrM,1,6730,1466,02/09/2014,9,2014,14:19,Feeding_Offspring,7,60,915,112,6565.39,6565.39,1,1,1,F,1,CN,125,TRUE,1,1,4
5620,BrM,1,6719,1467,02/09/2014,9,2014,16:08,Feeding_Offspring,9,60,1400,481,26887.43,26887.43,1,1,1,F,2,CN,125,TRUE,2,0,4
5635,BrF,0,6719,1467,02/09/2014,9,2014,16:08,Feeding_Offspring,12,60,1356,481,26887.43,26887.43,1,1,1,F,2,CN,125,TRUE,2,0,4
5825,BrF,0,6750,1468,03/09/2014,9,2014,10:53,Feeding_Offspring,17,60,931,33,5125.56,5125.56,1,1,1,FI,1,CN,125,TRUE,0,0,2
6027,BrM,1,6750,1468,03/09/2014,9,2014,10:53,Feeding_Offspring,6,60,636,33,5125.56,5125.56,1,1,1,FI,1,CN,125,TRUE,0,0,2
3094,BrF,0,6753,1470,04/09/2014,9,2014,14:32,Feeding_Offspring,8,60,3651,53,25004.97,25004.97,1,1,1,F,1,CN,125,TRUE,0,0,2
5855,BrM,1,6753,1470,04/09/2014,9,2014,14:32,Feeding_Offspring,9,60,741,53,25004.97,25004.97,1,1,1,F,1,CN,125,TRUE,0,0,2
5173,BrF,0,6681,1472,09/09/2014,9,2014,09:34,Feeding_Offspring,5,60,2655,129,11578.44,11578.44,1,1,0,FI,2,CN,125,TRUE,0,0,2
5904,BrM,1,6681,1472,09/09/2014,9,2014,09:34,Feeding_Offspring,12,60,702,129,11578.44,11578.44,1,1,0,FI,2,CN,125,TRUE,0,0,2
5833,BrF,0,6761,1473,09/09/2014,9,2014,11:02,Feeding_Offspring,4,60,1180,34,7947.84,7947.84,1,1,1,FI,1,CN,125,TRUE,1,0,3
5903,BrM,1,6761,1473,09/09/2014,9,2014,11:02,Feeding_Offspring,4,60,823,34,7947.84,7947.84,1,1,1,FI,1,CN,125,TRUE,1,0,3
5212,BrF,0,6763,1474,17/09/2014,9,2014,11:21,Feeding_Offspring,8,60,2307,111,7616.9,7616.9,1,1,0,F,1,CN,125,TRUE,2,0,4
5559,BrM,1,6763,1474,17/09/2014,9,2014,11:21,Feeding_Offspring,3,60,1716,111,7616.9,7616.9,1,1,0,F,1,CN,125,TRUE,2,0,4
2966,BrM,1,6664,1475,22/09/2014,9,2014,15:11,Feeding_Offspring,13,60,3861,24,15725.56,15725.56,1,1,1,F,2,CN,125,TRUE,0,0,2
5630,BrF,0,6664,1475,22/09/2014,9,2014,15:11,Feeding_Offspring,17,60,1270,24,15725.56,15725.56,1,1,1,F,2,CN,125,TRUE,0,0,2
4904,BrF,0,6762,1477,22/08/2014,8,2014,08:59,Feeding_Offspring,6,60,2924,88,3757.05,3757.05,1,1,1,F,1,CN,125,TRUE,0,0,2
5283,BrM,1,6762,1477,22/08/2014,8,2014,08:59,Feeding_Offspring,5,60,2032,88,3757.05,3757.05,1,1,1,F,1,CN,125,TRUE,0,0,2
5597,BrF,0,6736,1479,16/08/2014,8,2014,13:45,Feeding_Offspring,7,60,1379,79,13363.9,13363.9,1,1,1,FI,1,CN,125,TRUE,1,0,3
5602,BrM,1,6736,1479,16/08/2014,8,2014,13:45,Feeding_Offspring,9,60,1384,79,13363.9,13363.9,1,1,1,FI,1,CN,125,TRUE,1,0,3
4933,BrM,1,6690,1481,19/08/2014,8,2014,11:28,Feeding_Offspring,1,60,2902,128,36013.04,36013.04,1,1,1,F,1,CN,125,TRUE,2,1,5
5277,BrF,0,6690,1481,19/08/2014,8,2014,11:28,Feeding_Offspring,13,60,2130,128,36013.04,36013.04,1,1,1,F,1,CN,125,TRUE,2,1,5
4958,BrF,0,6700,1482,19/08/2014,8,2014,13:56,Feeding_Offspring,12,60,2834,77,10972.31,10972.31,1,1,1,F,1,CN,125,TRUE,2,0,4
5626,BrM,1,6700,1482,19/08/2014,8,2014,13:56,Feeding_Offspring,6,60,1366,77,10972.31,10972.31,1,1,1,F,1,CN,125,TRUE,2,0,4
1729,BrM,1,6741,1484,20/08/2014,8,2014,15:46,Feeding_Offspring,7,60,4736,20,19292.64,19292.64,1,1,1,FI,1,CN,125,TRUE,0,1,3
3085,BrF,0,6741,1484,20/08/2014,8,2014,15:46,Feeding_Offspring,5,60,3589,20,19292.64,19292.64,1,1,1,FI,1,CN,125,TRUE,0,1,3
5613,BrF,0,6712,1485,22/08/2014,8,2014,13:50,Feeding_Offspring,15,60,1512,58,27662.66,27662.66,1,1,1,F,1,CN,125,TRUE,0,0,2
5779,BrM,1,6712,1485,22/08/2014,8,2014,13:50,Feeding_Offspring,16,60,1291,58,27662.66,27662.66,1,1,1,F,1,CN,125,TRUE,0,0,2
5575,BrF,0,6701,1487,23/08/2014,8,2014,13:26,Feeding_Offspring,14,60,1465,75,6564.15,6564.15,1,1,1,F,1,CN,125,TRUE,1,0,3
6018,BrM,1,6701,1487,23/08/2014,8,2014,13:26,Feeding_Offspring,7,60,637,75,6564.15,6564.15,1,1,1,F,1,CN,125,TRUE,1,0,3
5641,BrF,0,6710,1488,25/08/2014,8,2014,09:49,Feeding_Offspring,3,60,1242,55,22336.21,22336.21,1,1,0,FI,1,CN,125,TRUE,1,0,3
5776,BrM,1,6710,1488,25/08/2014,8,2014,09:49,Feeding_Offspring,3,60,1169,55,22336.21,22336.21,1,1,0,FI,1,CN,125,TRUE,1,0,3
1729,BrM,1,6741,1489,25/08/2014,8,2014,11:01,Feeding_Offspring,13,60,4741,20,19292.64,19292.64,1,1,1,F,1,CN,125,TRUE,0,1,3
3085,BrF,0,6741,1489,25/08/2014,8,2014,11:01,Feeding_Offspring,8,60,3594,20,19292.64,19292.64,1,1,1,F,1,CN,125,TRUE,0,1,3
5901,BrF,0,6661,1490,25/08/2014,8,2014,13:27,Feeding_Offspring,4,60,811,63,19724.07,19724.07,2,2,2,FI,4,CN,125,TRUE,3,0,5
6019,BrM,1,6661,1490,25/08/2014,8,2014,13:27,Feeding_Offspring,8,60,638,63,19724.07,19724.07,2,2,2,FI,4,CN,125,TRUE,3,0,5
5249,BrM,1,6674,1492,26/08/2014,8,2014,14:05,Feeding_Offspring,6,60,2452,94,35771.71,35771.71,1,1,1,F,2,CN,125,TRUE,2,0,4
5845,BrF,0,6674,1492,26/08/2014,8,2014,14:05,Feeding_Offspring,8,60,1075,94,35771.71,35771.71,1,1,1,F,2,CN,125,TRUE,2,0,4
1489,BrM,1,6724,1493,27/08/2014,8,2014,07:44,Feeding_Offspring,4,60,5507,118,30145.77,30145.77,1,1,0,F,1,CN,125,TRUE,0,0,2
3698,BrF,0,6724,1493,27/08/2014,8,2014,07:44,Feeding_Offspring,11,60,3551,118,30145.77,30145.77,1,1,0,F,1,CN,125,TRUE,0,0,2
4890,BrM,1,6699,1494,27/08/2014,8,2014,14:50,Feeding_Offspring,2,60,2935,39,11329.79,11329.79,1,1,1,FI,1,CN,125,TRUE,1,0,3
5766,BrF,0,6699,1494,27/08/2014,8,2014,14:50,Feeding_Offspring,6,60,1062,39,11329.79,11329.79,1,1,1,FI,1,CN,125,TRUE,1,0,3
3456,BrM,1,6731,1496,29/08/2014,8,2014,14:12,Feeding_Offspring,6,60,3729,407,16962.71,16962.71,1,1,1,F,1,CN,125,TRUE,1,0,3
6028,BrF,0,6731,1496,29/08/2014,8,2014,14:12,Feeding_Offspring,12,60,630,407,16962.71,16962.71,1,1,1,F,1,CN,125,TRUE,1,0,3
5620,BrM,1,6719,1497,29/08/2014,8,2014,16:37,Feeding_Offspring,9,60,1396,481,26887.43,26887.43,1,1,1,F,2,CN,125,TRUE,2,0,4
5635,BrF,0,6719,1497,29/08/2014,8,2014,16:37,Feeding_Offspring,6,60,1352,481,26887.43,26887.43,1,1,1,F,2,CN,125,TRUE,2,0,4
5639,BrM,1,6718,1498,30/08/2014,8,2014,14:01,Feeding_Offspring,10,60,1201,123,5326.2,5326.2,1,1,1,F,1,CN,125,TRUE,0,0,2
5749,BrF,0,6718,1498,30/08/2014,8,2014,14:01,Feeding_Offspring,9,60,1125,123,5326.2,5326.2,1,1,1,F,1,CN,125,TRUE,0,0,2
5453,BrM,1,6751,1499,03/09/2014,9,2014,09:15,Feeding_Offspring,4,60,1855,28,9283.39,9283.39,2,2,0,FI,1,CN,125,TRUE,1,0,3
5843,BrF,0,6751,1499,03/09/2014,9,2014,09:15,Feeding_Offspring,6,60,962,28,9283.39,9283.39,2,2,0,FI,1,CN,125,TRUE,1,0,3
5128,BrF,0,6695,1500,03/09/2014,9,2014,14:44,Feeding_Offspring,8,60,2567,101,29969.26,29969.26,1,1,0,F,2,CN,125,TRUE,1,0,3
5606,BrM,1,6695,1500,03/09/2014,9,2014,14:44,Feeding_Offspring,9,60,1395,101,29969.26,29969.26,1,1,0,F,2,CN,125,TRUE,1,0,3
5582,BrM,1,6693,1501,04/09/2014,9,2014,09:24,Feeding_Offspring,7,60,1398,110,25417.39,25417.39,1,1,1,F,2,CN,125,TRUE,1,0,3
5598,BrF,0,6693,1501,04/09/2014,9,2014,09:24,Feeding_Offspring,10,60,1523,110,25417.39,25417.39,1,1,1,F,2,CN,125,TRUE,1,0,3
3608,BrF,0,6673,1503,04/09/2014,9,2014,14:33,Feeding_Offspring,11,60,3291,50,8650.36,8650.36,1,1,0,FI,2,CN,125,TRUE,1,0,3
5834,BrM,1,6673,1503,04/09/2014,9,2014,14:33,Feeding_Offspring,7,60,930,50,8650.36,8650.36,1,1,0,FI,2,CN,125,TRUE,1,0,3
4917,BrF,0,6697,1504,05/09/2014,9,2014,11:38,Feeding_Offspring,9,60,2926,71,8270.84,8270.84,2,2,2,F,2,CN,125,TRUE,1,0,3
5847,BrM,1,6697,1504,05/09/2014,9,2014,11:38,Feeding_Offspring,5,60,1082,71,8270.84,8270.84,2,2,2,F,2,CN,125,TRUE,1,0,3
1824,BrF,0,6733,1505,06/09/2014,9,2014,14:38,Feeding_Offspring,3,60,4045,605,8403.05,8403.05,1,1,0,F,2,CN,125,TRUE,0,0,2
6024,BrM,1,6733,1505,06/09/2014,9,2014,14:38,Feeding_Offspring,5,60,646,605,8403.05,8403.05,1,1,0,F,2,CN,125,TRUE,0,0,2
5453,BrM,1,6751,1506,09/09/2014,9,2014,10:06,Feeding_Offspring,8,60,1861,28,9283.39,9283.39,2,2,0,F,1,CN,125,TRUE,1,0,3
5843,BrF,0,6751,1506,09/09/2014,9,2014,10:06,Feeding_Offspring,6,60,968,28,9283.39,9283.39,2,2,0,F,1,CN,125,TRUE,1,0,3
5679,BrM,1,6738,1507,09/09/2014,9,2014,11:12,Feeding_Offspring,8,60,1332,36,14345.44,14345.44,1,1,1,FI,2,CN,125,TRUE,1,0,3
5769,BrF,0,6738,1507,09/09/2014,9,2014,11:12,Feeding_Offspring,8,60,1074,36,14345.44,14345.44,1,1,1,FI,2,CN,125,TRUE,1,0,3
5833,BrF,0,6761,1508,16/09/2014,9,2014,08:46,Feeding_Offspring,6,60,1187,34,7947.84,7947.84,1,1,1,F,1,CN,125,TRUE,1,0,3
5903,BrM,1,6761,1508,16/09/2014,9,2014,08:46,Feeding_Offspring,7,60,830,34,7947.84,7947.84,1,1,1,F,1,CN,125,TRUE,1,0,3
1868,BrM,1,6680,1509,30/09/2014,9,2014,07:14,Feeding_Offspring,5,60,4070,46,22826.23,22826.23,1,1,0,F,3,CN,125,TRUE,2,0,4
4973,BrF,0,6680,1509,30/09/2014,9,2014,07:14,Feeding_Offspring,12,60,2865,46,22826.23,22826.23,1,1,0,F,3,CN,125,TRUE,2,0,4
1489,BrM,1,6819,1512,19/02/2015,2,2015,11:06,Feeding_Offspring,4,60,5683,118,13279.91,13279.91,1,1,1,F,1,CN,139,TRUE,0,1,3
3698,BrF,0,6819,1512,19/02/2015,2,2015,11:06,Feeding_Offspring,7,60,3727,118,13279.91,13279.91,1,1,1,F,1,CN,139,TRUE,0,1,3
2974,BrM,1,6820,1513,19/02/2015,2,2015,15:43,Feeding_Offspring,5,60,4029,178,7910.7,7910.7,1,1,1,F,1,CN,139,TRUE,0,1,3
5511,BrF,0,6820,1513,19/02/2015,2,2015,15:43,Feeding_Offspring,14,60,1779,178,7910.7,7910.7,1,1,1,F,1,CN,139,TRUE,0,1,3
5545,BrF,0,6818,1514,18/02/2015,2,2015,10:12,Feeding_Offspring,3,60,1660,177,14845.15,14845.15,1,1,0,FI,1,CN,139,TRUE,0,1,3
5638,BrM,1,6818,1514,18/02/2015,2,2015,10:12,Feeding_Offspring,2,60,1374,177,14845.15,14845.15,1,1,0,FI,1,CN,139,TRUE,0,1,3
5321,BrM,1,6811,1515,21/02/2015,2,2015,10:12,Feeding_Offspring,5,60,2166,57,13149.84,13149.84,1,1,0,FI,1,CN,139,TRUE,1,2,5
5514,BrF,0,6811,1515,21/02/2015,2,2015,10:12,Feeding_Offspring,1,60,1926,57,13149.84,13149.84,1,1,0,FI,1,CN,139,TRUE,1,2,5
1489,BrM,1,6819,1516,21/02/2015,2,2015,08:37,Feeding_Offspring,4,60,5685,118,13279.91,13279.91,1,1,1,F,1,CN,139,TRUE,0,1,3
3698,BrF,0,6819,1516,21/02/2015,2,2015,08:37,Feeding_Offspring,6,60,3729,118,13279.91,13279.91,1,1,1,F,1,CN,139,TRUE,0,1,3
2974,BrM,1,6820,1517,21/02/2015,2,2015,10:29,Feeding_Offspring,1,60,4031,178,7910.7,7910.7,1,1,1,F,1,CN,139,TRUE,0,1,3
5511,BrF,0,6820,1517,21/02/2015,2,2015,10:29,Feeding_Offspring,4,60,1781,178,7910.7,7910.7,1,1,1,F,1,CN,139,TRUE,0,1,3
5321,BrM,1,6811,1518,24/02/2015,2,2015,15:23,Feeding_Offspring,8,60,2169,57,13149.84,13149.84,1,1,0,FI,1,CN,139,TRUE,1,2,5
5514,BrF,0,6811,1518,24/02/2015,2,2015,15:23,Feeding_Offspring,9,60,1929,57,13149.84,13149.84,1,1,0,FI,1,CN,139,TRUE,1,2,5
5321,BrM,1,6811,1519,25/02/2015,2,2015,08:10,Feeding_Offspring,8,60,2170,57,13149.84,13149.84,1,1,0,FI,1,CN,139,TRUE,1,2,5
5514,BrF,0,6811,1519,25/02/2015,2,2015,08:10,Feeding_Offspring,6,60,1930,57,13149.84,13149.84,1,1,0,FI,1,CN,139,TRUE,1,2,5
5321,BrM,1,7079,1525,13/07/2015,7,2015,14:30,Feeding_Offspring,4,60,2308,57,36610.51,36610.51,1,1,1,FI,1,CN,142,TRUE,1,0,3
5514,BrF,0,7079,1525,13/07/2015,7,2015,14:30,Feeding_Offspring,9,60,2068,57,36610.51,36610.51,1,1,1,FI,1,CN,142,TRUE,1,0,3
5589,BrF,0,7104,1531,24/07/2015,7,2015,10:07,Feeding_Offspring,9,60,1727,80,19299.59,19299.59,1,1,1,F,1,CN,142,TRUE,0,0,2
6157,BrM,1,7104,1531,24/07/2015,7,2015,10:07,Feeding_Offspring,6,60,629,80,19299.59,19299.59,1,1,1,F,1,CN,142,TRUE,0,0,2
1868,BrM,1,7078,1538,31/07/2015,7,2015,14:36,Feeding_Offspring,3,60,4374,46,22786.57,22786.57,1,1,0,FI,1,CN,142,TRUE,0,0,2
5611,BrF,0,7078,1538,31/07/2015,7,2015,14:36,Feeding_Offspring,3,60,1729,46,22786.57,22786.57,1,1,0,FI,1,CN,142,TRUE,0,0,2
1877,BrM,1,7093,1539,01/08/2015,8,2015,11:31,Feeding_Offspring,8,60,4329,125,15616.57,15616.57,1,1,1,FI,1,CN,142,TRUE,1,1,4
3596,BrF,0,7093,1539,01/08/2015,8,2015,11:31,Feeding_Offspring,5,60,3629,125,15616.57,15616.57,1,1,1,FI,1,CN,142,TRUE,1,1,4
1762,BrM,1,7057,1543,07/08/2015,8,2015,14:09,Feeding_Offspring,10,60,4684,15,50123.63,50123.63,1,1,1,FI,1,CN,142,TRUE,1,0,3
5657,BrF,0,7057,1543,07/08/2015,8,2015,14:09,Feeding_Offspring,6,60,1445,15,50123.63,50123.63,1,1,1,FI,1,CN,142,TRUE,1,0,3
3574,BrF,0,7042,1545,08/08/2015,8,2015,14:10,Feeding_Offspring,11,60,3643,137,4126.02,4126.02,1,1,1,F,1,CN,142,TRUE,0,0,2
5908,BrM,1,7042,1545,08/08/2015,8,2015,14:10,Feeding_Offspring,6,60,963,137,4126.02,4126.02,1,1,1,F,1,CN,142,TRUE,0,0,2
5543,BrF,0,7066,1549,13/08/2015,8,2015,10:09,Feeding_Offspring,4,60,1834,71,11191.37,11191.37,1,1,1,FI,4,CN,142,TRUE,1,0,3
6370,BrM,1,7066,1549,13/08/2015,8,2015,10:09,Feeding_Offspring,3,60,392,71,11191.37,11191.37,1,1,1,FI,4,CN,142,TRUE,1,0,3
5820,BrM,1,7053,1553,17/08/2015,8,2015,11:05,Feeding_Offspring,7,60,1264,112,6522.45,6522.45,1,1,1,FI,2,CN,142,TRUE,0,1,3
5909,BrF,0,7053,1553,17/08/2015,8,2015,11:05,Feeding_Offspring,5,60,1150,112,6522.45,6522.45,1,1,1,FI,2,CN,142,TRUE,0,1,3
5901,BrF,0,7122,1554,17/08/2015,8,2015,14:21,Feeding_Offspring,9,60,1168,63,25603.91,25603.91,2,1,1,F,1,CN,142,TRUE,1,3,6
6019,BrM,1,7122,1554,17/08/2015,8,2015,14:21,Feeding_Offspring,4,60,995,63,25603.91,25603.91,2,1,1,F,1,CN,142,TRUE,1,3,6
3087,BrM,1,7136,1555,18/08/2015,8,2015,14:03,Feeding_Offspring,12,60,4007,27,12925.15,12925.15,1,1,1,F,1,CN,142,TRUE,1,0,3
3490,BrF,0,7136,1555,18/08/2015,8,2015,14:03,Feeding_Offspring,12,60,3808,27,12925.15,12925.15,1,1,1,F,1,CN,142,TRUE,1,0,3
5522,BrM,1,7116,1557,20/08/2015,8,2015,10:51,Feeding_Offspring,8,60,2103,126,20642.5,20642.5,1,1,1,FI,1,CN,142,TRUE,0,1,3
6022,BrF,0,7116,1557,20/08/2015,8,2015,10:51,Feeding_Offspring,12,60,1122,126,20642.5,20642.5,1,1,1,FI,1,CN,142,TRUE,0,1,3
5820,BrM,1,7053,1559,24/08/2015,8,2015,10:12,Feeding_Offspring,6,60,1271,112,6522.45,6522.45,1,1,1,F,2,CN,142,TRUE,0,1,3
5909,BrF,0,7053,1559,24/08/2015,8,2015,10:12,Feeding_Offspring,5,60,1157,112,6522.45,6522.45,1,1,1,F,2,CN,142,TRUE,0,1,3
5845,BrF,0,7128,1561,25/08/2015,8,2015,15:45,Feeding_Offspring,6,60,1439,94,16110.97,16110.97,1,1,1,FI,2,CN,142,TRUE,1,0,3
6167,BrM,1,7128,1561,25/08/2015,8,2015,15:45,Feeding_Offspring,8,60,537,94,16110.97,16110.97,1,1,1,FI,2,CN,142,TRUE,1,0,3
5522,BrM,1,7116,1563,28/08/2015,8,2015,14:39,Feeding_Offspring,8,60,2111,126,20642.5,20642.5,1,1,1,F,1,CN,142,TRUE,0,1,3
6022,BrF,0,7116,1563,28/08/2015,8,2015,14:39,Feeding_Offspring,7,60,1130,126,20642.5,20642.5,1,1,1,F,1,CN,142,TRUE,0,1,3
5612,BrM,1,7047,1564,28/08/2015,8,2015,15:49,Feeding_Offspring,8,60,1753,479,30843.33,30843.33,1,1,1,FI,2,CN,142,TRUE,1,0,3
5212,BrF,0,7064,1565,31/08/2015,8,2015,09:39,Feeding_Offspring,7,60,2655,111,16565.28,16565.28,1,1,1,F,4,CN,142,TRUE,0,0,2
5559,BrM,1,7064,1565,31/08/2015,8,2015,09:39,Feeding_Offspring,11,60,2064,111,16565.28,16565.28,1,1,1,F,4,CN,142,TRUE,0,0,2
5613,BrF,0,7085,1566,04/09/2015,9,2015,10:55,Feeding_Offspring,5,60,1890,58,15086.23,15086.23,1,1,1,FI,2,CN,142,TRUE,2,0,4
5779,BrM,1,7085,1566,04/09/2015,9,2015,10:55,Feeding_Offspring,10,60,1669,58,15086.23,15086.23,1,1,1,FI,2,CN,142,TRUE,2,0,4
5547,BrM,1,7127,1567,04/09/2015,9,2015,14:37,Feeding_Offspring,16,60,1847,100,24080.3,24080.3,2,2,2,F,2,CN,142,TRUE,0,1,3
6061,BrF,0,7127,1567,04/09/2015,9,2015,14:37,Feeding_Offspring,20,60,947,100,24080.3,24080.3,2,2,2,F,2,CN,142,TRUE,0,1,3
5549,BrF,0,7047,1568,05/09/2015,9,2015,11:00,Feeding_Offspring,5,60,2088,479,30843.33,30843.33,1,1,1,F,2,CN,142,TRUE,1,0,3
5612,BrM,1,7047,1568,05/09/2015,9,2015,11:00,Feeding_Offspring,9,60,1761,479,30843.33,30843.33,1,1,1,F,2,CN,142,TRUE,1,0,3
4872,BrM,1,7138,1569,07/09/2015,9,2015,15:52,Feeding_Offspring,8,60,3417,95,11246.62,11246.62,1,1,1,F,2,CN,142,TRUE,0,1,3
6181,BrF,0,7138,1569,07/09/2015,9,2015,15:52,Feeding_Offspring,7,60,781,95,11246.62,11246.62,1,1,1,F,2,CN,142,TRUE,0,1,3
6139,BrF,0,7108,1571,12/09/2015,9,2015,11:03,Feeding_Offspring,2,60,566,39,10870.87,10870.87,1,1,0,F,3,CN,142,TRUE,0,0,2
6210,BrM,1,7108,1571,12/09/2015,9,2015,11:03,Feeding_Offspring,10,60,489,39,10870.87,10870.87,1,1,0,F,3,CN,142,TRUE,0,0,2
5634,BrF,0,7123,1572,14/09/2015,9,2015,07:49,Feeding_Offspring,11,60,1735,165,49792.99,49792.99,1,1,1,F,3,CN,142,TRUE,0,2,4
6379,BrM,1,7123,1572,14/09/2015,9,2015,07:49,Feeding_Offspring,7,60,400,165,49792.99,49792.99,1,1,1,F,3,CN,142,TRUE,0,2,4
1826,BrF,0,7052,1573,15/09/2015,9,2015,07:54,Feeding_Offspring,11,60,4420,9,18275.82,18275.82,1,1,0,F,4,CN,142,TRUE,0,0,2
3087,BrM,1,7136,1585,12/08/2015,8,2015,15:04,Feeding_Offspring,2,60,4001,27,12925.15,12925.15,1,1,1,FI,1,CN,142,TRUE,1,0,3
3490,BrF,0,7136,1585,12/08/2015,8,2015,15:04,Feeding_Offspring,4,60,3802,27,12925.15,12925.15,1,1,1,FI,1,CN,142,TRUE,1,0,3
5589,BrF,0,7104,1590,30/07/2015,7,2015,08:30,Feeding_Offspring,8,60,1733,80,19299.59,19299.59,1,1,1,F,1,CN,142,TRUE,0,0,2
6157,BrM,1,7104,1590,30/07/2015,7,2015,08:30,Feeding_Offspring,5,60,635,80,19299.59,19299.59,1,1,1,F,1,CN,142,TRUE,0,0,2
5613,BrF,0,7085,1593,05/09/2015,9,2015,14:51,Feeding_Offspring,6,60,1891,58,15086.23,15086.23,1,1,1,F,2,CN,142,TRUE,2,0,4
5779,BrM,1,7085,1593,05/09/2015,9,2015,14:51,Feeding_Offspring,7,60,1670,58,15086.23,15086.23,1,1,1,F,2,CN,142,TRUE,2,0,4
6036,BrF,0,7088,1594,09/08/2015,8,2015,15:05,Feeding_Offspring,3,60,955,618,14045.88,14045.88,1,1,1,F,1,CN,142,TRUE,1,0,3
6163,BrM,1,7088,1594,09/08/2015,8,2015,15:05,Feeding_Offspring,6,60,642,618,14045.88,14045.88,1,1,1,F,1,CN,142,TRUE,1,0,3
6044,BrF,0,7076,1595,12/08/2015,8,2015,14:48,Feeding_Offspring,13,60,819,85,18966.46,18966.46,1,1,1,F,1,CN,142,TRUE,0,0,2
6222,BrM,1,7076,1595,12/08/2015,8,2015,14:48,Feeding_Offspring,6,60,562,85,18966.46,18966.46,1,1,1,F,1,CN,142,TRUE,0,0,2
1762,BrM,1,7057,1597,13/08/2015,8,2015,10:33,Feeding_Offspring,4,60,4690,15,50123.63,50123.63,1,1,1,F,1,CN,142,TRUE,1,0,3
5657,BrF,0,7057,1597,13/08/2015,8,2015,10:33,Feeding_Offspring,8,60,1451,15,50123.63,50123.63,1,1,1,F,1,CN,142,TRUE,1,0,3
5521,BrF,0,7098,1599,14/08/2015,8,2015,11:24,Feeding_Offspring,4,60,2105,96,5895.99,5895.99,1,1,1,F,1,CN,142,TRUE,1,0,3
6218,BrM,1,7098,1599,14/08/2015,8,2015,11:24,Feeding_Offspring,9,60,445,96,5895.99,5895.99,1,1,1,F,1,CN,142,TRUE,1,0,3
6036,BrF,0,7088,1601,15/08/2015,8,2015,11:30,Feeding_Offspring,3,60,961,618,14045.88,14045.88,1,1,1,F,1,CN,142,TRUE,1,0,3
